a filter with a start date of now should not accept the <PLACE_HOLDER>,filter = new log filter ( level . info @$ local date time . now ( ) @$ null ) ; assert that ( filter . accepts file ( path ) ) . is false ( ) ;,filter accept file,success,obj,accepts
method reports <PLACE_HOLDER> in nanoseconds across all processors .,cpu time /= __num__ * os . get available processors ( ) ; double cpu = __num__ ; if ( prev cpu time > __num__ ) { long cpu time diff = cpu time - prev cpu time ; cpu = math . min ( __num__ @$ ( double ) cpu time diff / metrics_update_freq ) ; },method reports cpu,fail,obj,num <SEP> processors <SEP> num <SEP> prev <SEP> num <SEP> diff <SEP> prev <SEP> num <SEP> diff <SEP> metricsupdatefreq
log a warning if the <PLACE_HOLDER> uses an unnecessary service error definition annotation,if ( service error def annotation != null && ! resource model . is any service error list defined ( ) ) { log . warn ( string . format ( __str__ + __str__ + __str__ @$ resource class . get name ( ) @$ service error def . class . get simple name ( ) @$ service errors . class . get simple name ( ) @$ param error . class . get simple name ( ) ) ) ; },user uses annotation,fail,sub,defined <SEP> str <SEP> str <SEP> str <SEP> errors <SEP> param
required <PLACE_HOLDER> expect activity launch options in,fail ( __str__ ) ;,features expect options,success,sub,str
2 range conditions are used on different columns @$ but not all sql <PLACE_HOLDER> properly optimize it . some <PLACE_HOLDER> can only use an index on one of the columns . an additional condition provides explicit knowledge that 'start ' can not be greater than 'end ' .,start ( ) . to string ( ) ) . bind ( __str__ @$ interval . get end ( ) . to string ( ) ) . map ( byte array mapper . first ) . fold ( new array list < > ( ) @$ new folder3 < list < data segment > @$ byte [ ] > ( ) { @ override public list < data segment > fold ( list < data segment > accumulator @$ byte [ ] payload @$ fold controller fold controller @$ statement context statement context ) { accumulator . add ( jackson utils . read value ( json mapper @$ payload @$ data segment . class ) ) ; return accumulator ; } } ) ; } } ) ;,databases use index,success,sub,str <SEP> mapper <SEP> folder3 <SEP> utils <SEP> json <SEP> mapper
these credentials must match <PLACE_HOLDER> in the default password file,string [ ] credentials = new string [ ] { __str__ @$ __str__ } ; cli_env . put ( __str__ @$ credentials ) ; jmxc = jmx connector factory . connect ( url @$ cli_env ) ; m bean server connection mbsc = jmxc . getm bean server connection ( ) ;,credentials match those,success,obj,str <SEP> str <SEP> clienv <SEP> str <SEP> jmxc <SEP> jmx <SEP> clienv <SEP> mbsc <SEP> jmxc <SEP> getm
update <PLACE_HOLDER> should not update any caches since they are both unregistered,m network score service . update scores ( new scored network [ ] { scored_network } ) ;,scores update caches,success,sub,scores <SEP> scored <SEP> scorednetwork
first copy the children as the call to copy.add will modify the <PLACE_HOLDER> we 're iterating on,enumeration < ? > enum from = node . children ( ) ; list < j meter tree node > tmp = new array list < > ( ) ; while ( enum from . has more elements ( ) ) { j meter tree node child = ( j meter tree node ) enum from . next element ( ) ; tmp . add ( child ) ; } for ( j meter tree node j meter tree node : tmp ) { copy . add ( j meter tree node ) ; } tree model . insert node into ( copy @$ target @$ index ++ ) ; nodes for removal . add ( node ) ; paths to select [ path position ++ ] =,call modify order,fail,obj,enum <SEP> children <SEP> tmp <SEP> enum <SEP> elements <SEP> enum <SEP> tmp <SEP> tmp <SEP> nodes <SEP> paths
<PLACE_HOLDER> url must match <PLACE_HOLDER> url must not match <PLACE_HOLDER> ip must match <PLACE_HOLDER> ip must not match <PLACE_HOLDER> country must match <PLACE_HOLDER> no depth limit match index url must match index url must not match index content must match index content must not match,this . default remote profile = new crawl profile ( crawl_profile_remote @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ crawl profile . match_never_string @$ crawl profile . match_never_string @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ __num__ @$ false @$ null @$ - __num__ @$ true @$ true @$ true @$ false @$ true @$ true @$ false @$ false @$ - __num__ @$ false @$ true @$ crawl profile . match_never_string @$ cache strategy . iffresh @$ __str__ + crawl_profile_remote @$ client identification . yacy internet crawler agent name @$ null @$ null @$ __num__ ) ;,ip match crawler,success,obj,crawlprofileremote <SEP> matchallstring <SEP> matchneverstring <SEP> matchallstring <SEP> matchneverstring <SEP> matchneverstring <SEP> matchneverstring <SEP> matchallstring <SEP> matchneverstring <SEP> matchallstring <SEP> matchneverstring <SEP> num <SEP> num <SEP> num <SEP> matchneverstring <SEP> iffresh <SEP> str <SEP> crawlprofileremote <SEP> yacy <SEP> num
evaluate any karate <PLACE_HOLDER> even on lhs will throw exception if variable does not exist,actual = eval karate expression ( expression @$ context ) ; if ( actual . is json like ( ) ) { path = var_root ; },expression throw exception,success,sub,eval <SEP> json <SEP> varroot
this needs to do a binary search @$ but a binary search is somewhat tough because the sequence <PLACE_HOLDER> involves two nodes .,int size = vec . size ( ) @$ i ; for ( i = size - __num__ ; i >= __num__ ; i -- ) { int child = vec . element at ( i ) ; if ( child == node ) { i = - __num__ ; break ; } dtm dtm = m_dtm mgr . getdtm ( node ) ; if ( ! dtm . is node after ( node @$ child ) ) { break ; } },test involves nodes,success,sub,int <SEP> vec <SEP> num <SEP> num <SEP> int <SEP> vec <SEP> num <SEP> dtm <SEP> dtm <SEP> mdtm <SEP> getdtm <SEP> dtm
box drawings light horizontal @$ so box drawings light <PLACE_HOLDER> @$ so box drawings light down and right @$ so box drawings light down and left @$ so box drawings light up and left @$ so box drawings light up and right @$ so box drawings light <PLACE_HOLDER> and right @$ so box drawings light down and horizontal @$ so box drawings light <PLACE_HOLDER>,return new object [ ] [ ] { { __str__ @$ __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__ + __str__,drawings light vertical,success,obj,str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str <SEP> str
<PLACE_HOLDER> ls exception .,throw lse ; throw ( ls exception ) createls exception ( ls exception . serialize_err @$ e ) . fill in stack trace ( ) ; if ( fdom error handler != null ) { fdom error handler . handle error ( new dom error impl ( dom error . severity_fatal_error @$ e . get message ( ) @$ null @$ e ) ) ; } throw ( ls exception ) createls exception ( ls exception . serialize_err @$ e ) . fill in stack trace ( ) ;,rethrow ls exception,success,sub,ls <SEP> createls <SEP> ls <SEP> serializeerr <SEP> fdom <SEP> fdom <SEP> impl <SEP> severityfatalerror <SEP> ls <SEP> createls <SEP> ls <SEP> serializeerr
if we have <PLACE_HOLDER> combine their transforms,while ( parent node != null ) { if ( parent == current spatial ) { transform trans = new transform ( ) ; trans . set scale ( current spatial . get local scale ( ) ) ; shape transform . combine with parent ( trans ) ; parent node = null ; } else { shape transform . combine with parent ( current spatial . get local transform ( ) ) ; parent node = current spatial . get parent ( ) ; current spatial = parent node ; } },them combine transforms,fail,sub,None
<PLACE_HOLDER> added global foo,check symbol ( symbols [ __num__ ] @$ __str__ @$ true ) ;,both added foo,success,sub,symbols <SEP> num <SEP> str
create a table with a primary key named 'name ' @$ <PLACE_HOLDER> holds a string,new condition ( ) . with comparison operator ( comparison operator . gt . to string ( ) ) . with attribute value list ( new attribute value ( ) . withn ( __str__ ) ) ; scan filter . put ( __str__ @$ condition ) ; scan request scan request = new scan request ( tablename ) . with scan filter ( scan filter ) ; scan result scan result = dynamodb client . scan ( scan request ) ; logger . info ( __str__ + scan result ) ; } catch ( amazon service exception ase ) { logger . error ( __str__ + ase ) ; } catch ( amazon client exception ace ) { logger . error ( __str__ + ace ) ; },which holds string,success,sub,withn <SEP> str <SEP> str <SEP> tablename <SEP> dynamodb <SEP> str <SEP> ase <SEP> str <SEP> ase <SEP> str
most <PLACE_HOLDER> use the object number for p 2 @$ nut not all,area ) config . get device ( ) ; int mode = area . get mode for string ( command . to string ( ) ) ; if ( mode >= __num__ ) { cmd = omni link cmd . cmd_security_omni_disarm . get number ( ) + mode ; param1 = __num__ ; commands . add ( new omni link controller command ( cmd @$ param1 @$ param2 ) ) ; } } } break ; case button : { if ( command instanceof string type ) { cmd = omni link cmd . cmd_button . get number ( ) ; commands . add ( new omni link controller command ( cmd @$ param1 @$ param2 ) ) ; } } break ; default : break ; },commands use number,success,sub,config <SEP> int <SEP> num <SEP> cmd <SEP> cmd <SEP> cmdsecurityomnidisarm <SEP> param1 <SEP> num <SEP> commands <SEP> cmd <SEP> param1 <SEP> param2 <SEP> instanceof <SEP> cmd <SEP> cmd <SEP> cmdbutton <SEP> commands <SEP> cmd <SEP> param1 <SEP> param2
check that above <PLACE_HOLDER> did not change internal state of the policy qualifier info instance,assert true ( arrays . equals ( encoding @$ encoding ret1 ) ) ;,modification change state,success,sub,arrays <SEP> equals <SEP> encoding <SEP> encoding <SEP> ret1
the list of relational values should contain 2 or more values : the first represents the <PLACE_HOLDER> the rest represent the fk,if ( relational value sources . size ( ) < __num__ ) { throw new mapping exception ( string . format ( locale . english @$ __str__ @$ jaxb any mapping . get name ( ) ) @$ origin ( ) ) ; } this . discriminator source = new any discriminator source ( ) { private final hibernate type source type source = new hibernate type source impl ( jaxb any mapping . get meta type ( ) ) ; private final relational value source relational value source = relational value sources . get ( __num__ ) ; private final map < string @$ string > value mappings = new hash map < string @$ string > ( ) ; { for ( jaxb hbm any value,first represents discriminator,success,obj,sources <SEP> num <SEP> str <SEP> jaxb <SEP> discriminator <SEP> discriminator <SEP> impl <SEP> jaxb <SEP> sources <SEP> num <SEP> mappings <SEP> jaxb <SEP> hbm
in this case first call to end <PLACE_HOLDER> returns correct value @$ but a second thread has updated the source topic but since it 's a source topic @$ the second check should not fire hence no exception,consumer . add end offsets ( collections . singleton map ( topic partition @$ __num__ ) ) ; changelog reader . register ( new state restorer ( topic partition @$ restore listener @$ null @$ __num__ @$ true @$ __str__ @$ identity ( ) ) ) ; expect ( active . restoring task for ( topic partition ) ) . and return ( task ) ; replay ( active ) ; changelog reader . restore ( active ) ;,offsets returns value,success,sub,offsets <SEP> collections <SEP> num <SEP> changelog <SEP> num <SEP> str <SEP> restoring <SEP> changelog
metadata <PLACE_HOLDER> have no entropy,assert that ( handle . get metadata handle ( ) . get file path ( ) . to string ( ) @$ not ( contains string ( entropy_marker ) ) ) ; assert that ( handle . get metadata handle ( ) . get file path ( ) . to string ( ) @$ not ( contains string ( resolved_marker ) ) ) ;,streams have entropy,fail,sub,contains <SEP> entropymarker <SEP> contains <SEP> resolvedmarker
change resolutions and check that the selected date is not lost and that the <PLACE_HOLDER> has the correct resolution .,click ( resolution hour ) ; check header and body ( date time resolution . hour @$ false ) ; click ( resolution year ) ; check header and body ( date time resolution . year @$ false ) ; click ( resolution minute ) ; check header and body ( date time resolution . minute @$ false ) ;,day has resolution,fail,sub,minute <SEP> minute
<PLACE_HOLDER> map local work,local work = mrwork . get map red local work ( ) ; exec context . set local work ( local work ) ; mapred context . init ( true @$ new job conf ( jc ) ) ; mo . pass exec context ( exec context ) ; mo . initialize local work ( jc ) ; mo . initialize map operator ( jc ) ; if ( local work == null ) { return ; },initialize map work,success,sub,mrwork <SEP> mapred <SEP> init <SEP> conf <SEP> jc <SEP> jc <SEP> jc
the processor does n't taint the consumer <PLACE_HOLDER> which has already finished,span processor span = take span ( consumer spans ) ; assert that ( processor span . id ( ) ) . is not equal to ( consumer span . id ( ) ) ;,processor taint span,success,obj,spans
<PLACE_HOLDER> asked build interruption @$ let stop the build before trying to run another build step,if ( executor != null && executor . is interrupted ( ) ) { throw new interrupted exception ( ) ; },someone build interruption,success,sub,interrupted <SEP> interrupted
check that the memory <PLACE_HOLDER> got all segments back,if ( ! this . memman . verify empty ( ) ) { assert . fail ( __str__ ) ; } this . memman . shutdown ( ) ; this . memman = null ;,manager got segments,success,sub,memman<SEP> memman<SEP> memman
<PLACE_HOLDER> expected initial result .,int [ ] results cnt = new int [ ] { __num__ @$ __num__ @$ __num__ } ;,clients expected result,success,sub,cnt
dispatching to empty <PLACE_HOLDER> will not call back visitor @$ must call our visit empty <PLACE_HOLDER> explicitly,if ( finally statement instanceof empty statement ) { visit empty statement ( ( empty statement ) finally statement ) ; } else { finally statement . visit ( this ) ; },statement call visitor,success,sub,instanceof
<PLACE_HOLDER> does n't throw interrupted exception @$ but may return some bytes geq 0 or throw an exception,while ( ! thread . current thread ( ) . is interrupted ( ) || closed ) { if ( closed ) { throw new io exception ( __str__ ) ; } },connection throw exception,success,sub,interrupted <SEP> io <SEP> str
updates the port when the <PLACE_HOLDER> changes the security type . this allows us to show a reasonable default which the <PLACE_HOLDER> can change .,m security type view . set on item selected listener ( new adapter view . on item selected listener ( ) { @ override public void on item selected ( adapter view < ? > parent @$ view view @$ int position @$ long id ) { if ( m current security type view position != position ) { update port from security type ( ) ; validate fields ( ) ; } } @ override public void on nothing selected ( adapter view < ? > parent ) { } } ) ;,user changes type,success,sub,selected <SEP> selected <SEP> selected <SEP> int <SEP> fields <SEP> selected
we capture and set the context once the <PLACE_HOLDER> provided observable emits,assert true ( results . is context initialized observe on . get ( ) ) ;,user provided emits,success,sub,results <SEP> initialized
do n't let the <PLACE_HOLDER> intercept our events .,src . get parent ( ) . request disallow intercept touch event ( true ) ; return true ;,parent intercept events,success,sub,src
the final thread that should n't execute releases the latch once it has run so it is deterministic that the other two fill the thread <PLACE_HOLDER> until this one rejects,if ( ! should execute ) { success latch . count down ( ) ; },two fill pool,success,obj,None
required features expect activity launch <PLACE_HOLDER> in,fail ( __str__ ) ;,features expect options,success,obj,str
if this mapping has a valid file <PLACE_HOLDER> then we close it,if ( fd . valid ( ) ) { try { nd . close ( fd ) ; } catch ( io exception ignore ) { } },mapping has descriptor,success,obj,fd <SEP> nd <SEP> close <SEP> fd <SEP> io
if we do n't have an mx record @$ try the machine <PLACE_HOLDER>,if ( ( attr == null ) || ( attr . size ( ) == __num__ ) ) { attrs = ictx . get attributes ( host name @$ new string [ ] { __str__ } ) ; attr = attrs . get ( __str__ ) ; if ( attr == null ) { throw new naming exception ( base messages . get string ( pkg @$ __str__ @$ host name ) ) ; } },attributes try machine,fail,sub,attr <SEP> attr <SEP> num <SEP> attrs <SEP> ictx <SEP> attributes <SEP> str <SEP> attr <SEP> attrs <SEP> str <SEP> attr <SEP> naming <SEP> messages <SEP> str
not sure which thread gets the <PLACE_HOLDER> first so we add them to a map and verify that some thread had 4 threads waiting @$ 3 threads @$ etc .,assert that ( map . size ( ) @$ equal to ( __num__ ) ) ; assert that ( map @$ has key ( __num__ ) ) ; assert that ( map @$ has key ( __num__ ) ) ; assert that ( map @$ has key ( __num__ ) ) ; assert that ( map @$ has key ( __num__ ) ) ; assert that ( map @$ has key ( __num__ ) ) ;,thread gets keys,fail,obj,num <SEP> num <SEP> num <SEP> num <SEP> num <SEP> num
for any <PLACE_HOLDER>s in the controller callback @$ test browser callback should have overridden the <PLACE_HOLDER> and call matching api in the callback proxy .,for ( int i = __num__ ; i < methods . length ; i ++ ) { assert not equals ( __str__ + methods [ i ] + __str__ @$ browser callback . class @$ methods [ i ] . get declaring class ( ) ) ; assert not equals ( __str__ + methods [ i ] + __str__ @$ controller callback . class @$ methods [ i ] . get declaring class ( ) ) ; },callback overridden method,success,obj,int <SEP> num <SEP> methods <SEP> equals <SEP> str <SEP> methods <SEP> str <SEP> methods <SEP> declaring <SEP> equals <SEP> str <SEP> methods <SEP> str <SEP> methods <SEP> declaring
crawler <PLACE_HOLDER> must match crawler <PLACE_HOLDER> must not match crawler ip must match crawler ip must not match crawler country must match crawler no depth limit match index <PLACE_HOLDER> must match index <PLACE_HOLDER> must not match index content must match index content must not match,profile = new crawl profile ( crawl_profile_snippet_global_text @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ crawl profile . match_never_string @$ crawl profile . match_never_string @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ crawl profile . match_all_string @$ crawl profile . match_never_string @$ __num__ @$ false @$ crawl profile . get recrawl date ( crawl_profile_snippet_global_text_recrawl_cycle ) @$ - __num__ @$ true @$ true @$ true @$ false @$ true @$ true @$ true @$ false @$ - __num__ @$ false @$ true @$ crawl profile . match_never_string @$ cache strategy . ifexist @$ __str__ + crawl_profile_snippet_global_text @$ client identification . yacy intranet crawler agent name @$ null @$ null @$ __num__ ) ;,url match crawler,success,sub,crawlprofilesnippetglobaltext <SEP> matchallstring <SEP> matchneverstring <SEP> matchallstring <SEP> matchneverstring <SEP> matchneverstring <SEP> matchneverstring <SEP> matchallstring <SEP> matchneverstring <SEP> matchallstring <SEP> matchneverstring <SEP> num <SEP> recrawl <SEP> crawlprofilesnippetglobaltextrecrawlcycle <SEP> num <SEP> num <SEP> matchneverstring <SEP> ifexist <SEP> str <SEP> crawlprofilesnippetglobaltext <SEP> yacy <SEP> num
create a walker <PLACE_HOLDER> walks the tree in a dfs manner while maintaining the operator stack . the dispatcher generates the plan from the operator tree,put ( hive parser . tok_interval_day_literal @$ tf . get interval expr processor ( ) ) ; ast node to processor . put ( hive parser . tok_interval_hour_literal @$ tf . get interval expr processor ( ) ) ; ast node to processor . put ( hive parser . tok_interval_minute_literal @$ tf . get interval expr processor ( ) ) ; ast node to processor . put ( hive parser . tok_interval_second_literal @$ tf . get interval expr processor ( ) ) ; ast node to processor . put ( hive parser . tok_table_or_col @$ tf . get column expr processor ( ) ) ; ast node to processor . put ( hive parser . tok_subquery_expr @$ tf . get sub query expr processor ( ) ) ;,which walks tree,success,sub,parser <SEP> tokintervaldayliteral <SEP> tf <SEP> expr <SEP> parser <SEP> tokintervalhourliteral <SEP> tf <SEP> expr <SEP> parser <SEP> tokintervalminuteliteral <SEP> tf <SEP> expr <SEP> parser <SEP> tokintervalsecondliteral <SEP> tf <SEP> expr <SEP> parser <SEP> toktableorcol <SEP> tf <SEP> expr <SEP> parser <SEP> toksubqueryexpr <SEP> tf <SEP> expr
if a component specifies the file with a bad font @$ the corresponding <PLACE_HOLDER> will be initialized by default physical font . in such case find font 2 d may return composite font which can not be casted to physical font .,if ( ! component names [ slot ] . equals ignore case ( name ) ) { try { components [ slot ] = ( physical font ) fm . find font2d ( component names [ slot ] @$ style @$ font manager . physical_fallback ) ; } catch ( class cast exception cce ) { components [ slot ] = fm . get default physical font ( ) ; } },component find font,fail,sub,names <SEP> equals <SEP> components <SEP> font2d <SEP> names <SEP> physicalfallback <SEP> cce <SEP> components
how many header <PLACE_HOLDER> ?,int argnr = rep . count nr job entry attributes ( id_jobentry @$ __str__ ) ; allocate ( argnr ) ; for ( int a = __num__ ; a < argnr ; a ++ ) { header name [ a ] = rep . get job entry attribute string ( id_jobentry @$ a @$ __str__ ) ; header value [ a ] = rep . get job entry attribute string ( id_jobentry @$ a @$ __str__ ) ; },many header name,success,obj,int <SEP> argnr <SEP> attributes <SEP> idjobentry <SEP> str <SEP> argnr <SEP> int <SEP> num <SEP> argnr <SEP> idjobentry <SEP> str <SEP> idjobentry <SEP> str
because entries <PLACE_HOLDER> is empty @$ remove and decrement value,if ( entries . is empty ( ) ) { synchronized ( entries ) { if ( entries . is empty ( ) ) { if ( value to entries map . remove ( new key @$ entries ) ) { num index keys . decrement and get ( ) ; internal index stats . inc num keys ( - __num__ ) ; } } } },map empty value,fail,sub,entries <SEP> synchronized <SEP> entries <SEP> entries <SEP> entries <SEP> entries <SEP> num <SEP> keys <SEP> decrement <SEP> num <SEP> keys <SEP> num
assume properties contain <PLACE_HOLDER>,if ( property value == null ) { if ( require property ) { throw new illegal argument exception ( __str__ + property key + __str__ + property key + __str__ ) ; } else { return null ; } } property value = get slashy path ( property value ) ; property value = correct double slash ( property value @$ property index end @$ str ) ; result += property value ; property index end ++ ; property index start = property index end ;,properties contain paths,success,obj,str <SEP> str <SEP> str <SEP> slashy <SEP> str
each <PLACE_HOLDER> will have a unique consumer group id . in this case we have two queries and 3 consumers . so we should expect two results from the current consumption rate by <PLACE_HOLDER> call .,assert equals ( __num__ @$ consumption by query . size ( ) ) ;,query have group,success,sub,equals <SEP> num
the second line has a ' <PLACE_HOLDER> ' @$ so it needs more ascent and descent .,if ( m enabled ) { assert equals ( - __num__ * em @$ layout . get line ascent ( __num__ ) ) ; assert equals ( __num__ * em @$ layout . get line descent ( __num__ ) ) ; } else { assert equals ( - em @$ layout . get line ascent ( __num__ ) ) ; assert equals ( __num__ * em @$ layout . get line descent ( __num__ ) ) ; },line has b,success,obj,equals <SEP> num <SEP> num <SEP> equals <SEP> num <SEP> num <SEP> equals <SEP> num <SEP> equals <SEP> num <SEP> num
<PLACE_HOLDER> on parent would have precedence,attribute conversion info conversion = locate attribute conversion info ( property name ) ; if ( conversion != null ) { return conversion ; } return null ;,conversion have precedence,fail,sub,None
loading child elements modifies the <PLACE_HOLDER> of the attribute set 's underlying parser @$ so it needs to happen after obtaining attributes and extracting <PLACE_HOLDER>s .,if ( dr == null ) { int type ; while ( ( type = parser . next ( ) ) == xml pull parser . text ) { } if ( type != xml pull parser . start_tag ) { throw new xml pull parser exception ( parser . get position description ( ) + item_missing_drawable_error ) ; } if ( parser . get name ( ) . equals ( __str__ ) ) { dr = vector drawable compat . create from xml inner ( resources @$ parser @$ attrs @$ theme ) ; } else if ( sdk_int >= lollipop ) { dr = drawable . create from xml inner ( resources @$ parser @$ attrs @$ theme ) ; } else { dr = drawable,elements modifies state,success,obj,int <SEP> parser <SEP> parser <SEP> parser <SEP> starttag <SEP> parser <SEP> parser <SEP> itemmissingdrawableerror <SEP> parser <SEP> equals <SEP> str <SEP> drawable <SEP> compat <SEP> resources <SEP> parser <SEP> attrs <SEP> sdkint <SEP> drawable <SEP> resources <SEP> parser <SEP> attrs <SEP> drawable
whether device <PLACE_HOLDER> enforces camera restriction .,boolean disallow camera globally = false ; if ( is device owner ) { final active admin device owner = get device owner admin locked ( ) ; if ( device owner == null ) { return ; } user restrictions = device owner . user restrictions ; disallow camera globally = device owner . disable camera ; } else { final active admin profile owner = get profile owner admin locked ( user id ) ; user restrictions = profile owner != null ? profile owner . user restrictions : null ; },owner enforces restriction,success,sub,locked <SEP> restrictions <SEP> restrictions <SEP> locked <SEP> restrictions <SEP> restrictions
<PLACE_HOLDER> what cloud we think we are in . publish our health as well .,udp heartbeat . build_and_multicast ( cloud @$ hb ) ;,test publish health,fail,sub,udp <SEP> buildandmulticast <SEP> hb
extension registry may be either extension registry or extension registry lite . since the type we are parsing is a full message @$ only a full extension registry could possibly contain <PLACE_HOLDER> of it . otherwise we will treat the registry as if it were empty .,if ( type . is extension number ( field number ) ) { if ( extension registry instanceof extension registry ) { final extension registry . extension info extension = target . find extension by number ( ( extension registry ) extension registry @$ type @$ field number ) ; if ( extension == null ) { field = null ; } else { field = extension . descriptor ; default instance = extension . default instance ; if ( default instance == null && field . get java type ( ) == descriptors . field descriptor . java type . message ) { throw new illegal state exception ( __str__ + field . get full name ( ) ) ; } } } else { field =,registry contain extensions,success,obj,instanceof <SEP> descriptors <SEP> str
and that local <PLACE_HOLDER> always takes preference over remote <PLACE_HOLDER> .,) ) ; differencer . inject ( metadata to inject ) ; evaluation context evaluation context = evaluation context . new builder ( ) . set keep going ( false ) . set num threads ( __num__ ) . set event hander ( null event handler . instance ) . build ( ) ; assert that ( driver . evaluate ( immutable list . of ( action key1 @$ action key2 ) @$ evaluation context ) . has error ( ) ) . is false ( ) ; assert that ( new filesystem value checker ( null @$ null ) . get dirty action values ( evaluator . get values ( ) @$ null @$ modified file set . everything_modified ) ) . is empty ( ) ;,storage takes preference,fail,sub,differencer <SEP> num <SEP> threads <SEP> num <SEP> hander <SEP> key1 <SEP> key2 <SEP> filesystem <SEP> values <SEP> evaluator <SEP> values <SEP> modified <SEP> everythingmodified
this dead <PLACE_HOLDER> hushes warnings .,return ;,code hushes warnings,success,sub,None
no <PLACE_HOLDER> left so close the actual server the done handler needs to be executed on the context that calls close @$ not the context of the actual server,actual server . actual close ( context @$ completion ) ;,error left server,fail,sub,close
all locks clients should be stopped at this point @$ and all all locks should be released because none of the clients entered the prepare <PLACE_HOLDER>,lock count visitor lock count visitor = new lock count visitor ( ) ; locks . accept ( lock count visitor ) ; assert equals ( __num__ @$ lock count visitor . get lock count ( ) ) ;,none entered phase,success,obj,locks <SEP> equals <SEP> num
<PLACE_HOLDER> uses total duration ms locked @$ while total uses total time locked,dump timer ( proto @$ uid proto . sync . total @$ timer @$ raw realtime us @$ which ) ; dump timer ( proto @$ uid proto . sync . background @$ bg timer @$ raw realtime us @$ which ) ; proto . end ( sy token ) ;,background uses time,success,sub,uid <SEP> realtime <SEP> uid <SEP> bg <SEP> realtime <SEP> sy
not seen yet ; must add an entry @$ return it . for that @$ we need <PLACE_HOLDER>,object id generator < ? > generator = null ; if ( _object id generators == null ) { _object id generators = new array list < object id generator < ? > > ( __num__ ) ; } else { for ( int i = __num__ @$ len = _object id generators . size ( ) ; i < len ; ++ i ) { object id generator < ? > gen = _object id generators . get ( i ) ; if ( gen . can use for ( generator type ) ) { generator = gen ; break ; } } } if ( generator == null ) { generator = generator type . new for serialization ( this ) ; _object id generators .,not need none,fail,obj,generators <SEP> generators <SEP> num <SEP> int <SEP> num <SEP> generators <SEP> generators <SEP> can <SEP> generators
more complicated . vh 2 has a higher version @$ but has some <PLACE_HOLDER> that vh 1 does not have .,region version holder vh1 = new region version holder ( member ) ; region version holder vh2 = new region version holder ( member ) ; bit set bs1 = new bit set ( ) ; bs1 . set ( __num__ @$ __num__ ) ; bs1 . set ( __num__ @$ __num__ ) ; record versions ( vh1 @$ bs1 ) ; bit set bs2 = new bit set ( ) ; bs2 . set ( __num__ @$ __num__ ) ; bs2 . set ( __num__ @$ __num__ ) ; record versions ( vh2 @$ bs2 ) ;,vh has exceptions,success,obj,vh1 <SEP> vh2 <SEP> bs1 <SEP> bs1 <SEP> num <SEP> num <SEP> bs1 <SEP> num <SEP> num <SEP> versions <SEP> vh1 <SEP> bs1 <SEP> bs2 <SEP> bs2 <SEP> num <SEP> num <SEP> bs2 <SEP> num <SEP> num <SEP> versions <SEP> vh2 <SEP> bs2
assertion on auto onboard another dummy data <PLACE_HOLDER>,metadata source config another dummymd source = ds to onboards map . get ( __str__ ) . get ( __num__ ) . get metadata source config ( ) ; assert . assert equals ( another dummymd source . get class name ( ) @$ __str__ ) ; assert . assert equals ( another dummymd source . get properties ( ) . size ( ) @$ __num__ ) ; assert . assert equals ( another dummymd source . get properties ( ) . get ( __str__ ) @$ __str__ ) ; assert . assert equals ( another dummymd source . get properties ( ) . get ( __str__ ) @$ __num__ ) ;,assertion onboard source,success,obj,config <SEP> dummymd <SEP> ds <SEP> onboards <SEP> str <SEP> num <SEP> config <SEP> equals <SEP> dummymd <SEP> str <SEP> equals <SEP> dummymd <SEP> properties <SEP> num <SEP> equals <SEP> dummymd <SEP> properties <SEP> str <SEP> str <SEP> equals <SEP> dummymd <SEP> properties <SEP> str <SEP> num
